1429.8379614451924	1	Informatique	http://fr.wikipedia.org/wiki/Informatique	False	0.03328198574872338	51	2
2355.722077306288	1	Langage naturel	http://fr.wikipedia.org/wiki/Langage_naturel	False	0.0447309552005753	8	2
9473.741840284612	1	Université de Nantes	http://fr.wikipedia.org/wiki/Universit%c3%a9_de_Nantes	False	0.05184336076715185	3	2
2355.722077306288	2	Langage naturel	http://fr.wikipedia.org/wiki/Langage_naturel	False	0.07807338237561265	8	3
4957.701554319756	2	Émotion	http://fr.wikipedia.org/wiki/%c3%89motion	False	0.03408205185380459	3	3
2131.9452214617118	2	Langage	http://fr.wikipedia.org/wiki/Langage	False	0.03384453957810846	16	3
2668.1973599977327	2	Humanité	http://fr.wikipedia.org/wiki/Humanit%c3%a9	False	0.03117845153571773	8	3
4626.1820121537	3	Platon	http://fr.wikipedia.org/wiki/Platon	False	0.04270420547148195	11	3
2355.722077306288	3	Langage naturel	http://fr.wikipedia.org/wiki/Langage_naturel	False	0.08876289186818556	8	3
2131.9452214617118	3	Langage	http://fr.wikipedia.org/wiki/Langage	False	0.04658972334426168	16	3
4957.701554319756	3	Émotion	http://fr.wikipedia.org/wiki/%c3%89motion	False	0.04480096339247854	3	3
1148.893570829669	4	Traitement automatique du langage naturel	http://fr.wikipedia.org/wiki/Traitement_automatique_du_langage_naturel	False	0.02230187963539198	13	8
4073.1958892674006	4	Téléphone	http://fr.wikipedia.org/wiki/T%c3%a9l%c3%a9phone	False	0.01521787454732875	6	10
2562.957727177837	4	Ordinateur	http://fr.wikipedia.org/wiki/Ordinateur	False	0.01814734979044889	19	10
5268.391230331173	4	Automatique	http://fr.wikipedia.org/wiki/Automatique	False	0.01490695664995277	4	10
4273.90962458689	4	Texte	http://fr.wikipedia.org/wiki/Texte	False	0.01553682980865369	7	10
2339.4033279566174	4	Grammaire	http://fr.wikipedia.org/wiki/Grammaire	False	0.01474039437509052	10	9
2784.7695183033106	4	Traduction automatique	http://fr.wikipedia.org/wiki/Traduction_automatique	False	0.02559702368964858	6	8
2355.722077306288	4	Langage naturel	http://fr.wikipedia.org/wiki/Langage_naturel	False	0.02937938890751771	8	8
5154.206108237672	4	Café	http://fr.wikipedia.org/wiki/Caf%c3%a9	False	0.01312846814019958	5	6
4115.381367356261	4	Photocopieur	http://fr.wikipedia.org/wiki/Photocopieur	False	0.02979310365301274	1	6
748.0254605944118	4	Traitement de texte	http://fr.wikipedia.org/wiki/Traitement_de_texte	False	0.01574187130025236	7	9
2944.3540599428306	5	Internet	http://fr.wikipedia.org/wiki/Internet	False	0.02045481259545826	27	7
1148.893570829669	5	Traitement automatique du langage naturel	http://fr.wikipedia.org/wiki/Traitement_automatique_du_langage_naturel	False	0.02485781805771499	13	6
5432.235658430778	5	Clavier (instrument)	http://fr.wikipedia.org/wiki/Clavier_(instrument)	False	0.01807313844283586	1	2
3012.660393095047	5	Reconnaissance optique de caractères	http://fr.wikipedia.org/wiki/Reconnaissance_optique_de_caract%c3%a8res	False	0.02567541930326133	5	5
4273.90962458689	5	Texte	http://fr.wikipedia.org/wiki/Texte	False	0.01697397537572309	7	7
845.4270579643594	5	Langage de programmation	http://fr.wikipedia.org/wiki/Langage_de_programmation	False	0.01658204611219948	24	6
2355.722077306288	5	Langage naturel	http://fr.wikipedia.org/wiki/Langage_naturel	False	0.03498516696845205	8	5
1887.562566443734	5	Moteur de recherche	http://fr.wikipedia.org/wiki/Moteur_de_recherche	False	0.02499321969391286	10	6
4208.183499277302	6	Rationalité	http://fr.wikipedia.org/wiki/Rationalit%c3%a9	False	0.03297512913395158	5	4
845.4270579643594	6	Langage de programmation	http://fr.wikipedia.org/wiki/Langage_de_programmation	False	0.03794909399496538	24	4
2626.3464859903297	6	ELIZA	http://fr.wikipedia.org/wiki/ELIZA	False	0.05597193083817986	3	4
2355.722077306288	6	Langage naturel	http://fr.wikipedia.org/wiki/Langage_naturel	False	0.06666059662828708	8	4
3552.26875529809	6	Automate	http://fr.wikipedia.org/wiki/Automate	False	0.03207799317743959	4	4
1945.2526707177194	7	Loi de Zipf	http://fr.wikipedia.org/wiki/Loi_de_Zipf	False	0.06670803993652469	3	2
1529.9814251426324	7	Chaîne de caractères	http://fr.wikipedia.org/wiki/Cha%c3%aene_de_caract%c3%a8res	False	0.04567583657858576	12	2
845.4270579643594	7	Langage de programmation	http://fr.wikipedia.org/wiki/Langage_de_programmation	False	0.03162523927866828	24	3
2355.722077306288	7	Langage naturel	http://fr.wikipedia.org/wiki/Langage_naturel	False	0.05985135376768545	8	3
2500.842608124298	8	Sémantique	http://fr.wikipedia.org/wiki/S%c3%a9mantique	False	0.01415241975091576	13	6
1014.2581484201671	8	Table de correspondance	http://fr.wikipedia.org/wiki/Table_de_correspondance	False	0.01635807412189331	2	4
14595.698260850246	8	Glyphe	http://fr.wikipedia.org/wiki/Glyphe	False	0.02437743512225121	7	6
3463.977159931122	8	Nombre	http://fr.wikipedia.org/wiki/Nombre	False	0.0130367412230528	5	7
2355.722077306288	8	Langage naturel	http://fr.wikipedia.org/wiki/Langage_naturel	False	0.03728002343967245	8	6
6210.640305306999	8	Symbole	http://fr.wikipedia.org/wiki/Symbole	False	0.01525453656838313	9	7
2236.4755065881777	8	Numérique	http://fr.wikipedia.org/wiki/Num%c3%a9rique	False	0.0130626895612241	16	7
1429.8379614451924	8	Informatique	http://fr.wikipedia.org/wiki/Informatique	False	0.02230999817297289	51	7
9402.725043234666	9	Alphabet	http://fr.wikipedia.org/wiki/Alphabet	False	0.01933895326051988	12	4
